replicate,seed,branch_separation,switching_rate,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_transitions,state_accuracy,adjusted_rand_index,transition_precision,transition_recall,transition_f1,condition_index
45,1026734171,0.5,0.35,0.35,0.25,20,20,3,0.5,-0.032496467775241684,0.125,0.3333333333333333,0.18181818181818182,164
46,849720410,0.5,0.35,0.35,0.25,20,20,3,0.8,0.3286219081272085,0.4,0.6666666666666666,0.5,164
47,1971919994,0.5,0.35,0.35,0.25,20,20,1,0.75,-0.10825944937004196,0.0,0.0,0.0,164
48,876460728,0.5,0.35,0.35,0.25,20,20,2,0.95,0.764391071661663,0.5,0.5,0.5,164
49,606756912,0.5,0.35,0.35,0.25,20,20,2,0.75,0.06996475655919601,0.4,1.0,0.5714285714285715,164
0,1120099694,0.5,0.35,0.35,0.25,40,40,4,0.7,0.03191489361702132,0.2,0.5,0.28571428571428575,165
1,683786360,0.5,0.35,0.35,0.25,40,40,2,0.575,-0.007931786634939566,0.0,0.0,0.0,165
2,288229588,0.5,0.35,0.35,0.25,40,40,1,0.625,0.05225708620086327,0.0,0.0,0.0,165
3,886369476,0.5,0.35,0.35,0.25,40,40,0,0.375,0.0,0.0,,,165
4,1951491709,0.5,0.35,0.35,0.25,40,40,2,0.7,0.06252012104822607,0.0,0.0,0.0,165
5,1915184540,0.5,0.35,0.35,0.25,40,40,1,0.725,0.15919873484449126,0.0,0.0,0.0,165
6,1721980648,0.5,0.35,0.35,0.25,40,40,3,0.675,0.08736349453978165,0.07692307692307693,0.3333333333333333,0.125,165
7,174721437,0.5,0.35,0.35,0.25,40,40,2,0.65,0.06616936040889627,0.06666666666666667,0.5,0.11764705882352941,165
8,337705815,0.5,0.35,0.35,0.25,40,40,1,0.725,0.16676712879244518,0.0,0.0,0.0,165
9,971126000,0.5,0.35,0.35,0.25,40,40,0,0.775,0.0,0.0,,,165
10,1433502121,0.5,0.35,0.35,0.25,40,40,1,0.375,0.027761158310398586,0.0,0.0,0.0,165
11,551166811,0.5,0.35,0.35,0.25,40,40,0,0.725,0.0,0.0,,,165
12,1287193019,0.5,0.35,0.35,0.25,40,40,0,0.6,0.0,0.0,,,165
13,1013320372,0.5,0.35,0.35,0.25,40,40,2,0.625,0.03598971722365039,0.0,0.0,0.0,165
14,448503377,0.5,0.35,0.35,0.25,40,40,2,0.5,-0.026187516034179913,0.0,0.0,0.0,165
15,881545042,0.5,0.35,0.35,0.25,40,40,4,0.625,0.024960998439937654,0.0,0.0,0.0,165
16,1244176324,0.5,0.35,0.35,0.25,40,40,2,0.65,0.06996855345911944,0.08333333333333333,0.5,0.14285714285714285,165
17,1896042013,0.5,0.35,0.35,0.25,40,40,2,0.7,0.056016597510373405,0.0625,0.5,0.1111111111111111,165
18,1414308016,0.5,0.35,0.35,0.25,40,40,3,0.45,-0.016888888888888936,0.2,0.3333333333333333,0.25,165
19,1385323798,0.5,0.35,0.35,0.25,40,40,0,0.85,0.0,0.0,,,165
20,417584442,0.5,0.35,0.35,0.25,40,40,0,0.6,0.0,0.0,,,165
21,100448166,0.5,0.35,0.35,0.25,40,40,3,0.775,0.2826061157482495,0.18181818181818182,0.6666666666666666,0.28571428571428575,165
22,1098310118,0.5,0.35,0.35,0.25,40,40,2,0.7,0.030367607884922765,0.0,0.0,0.0,165
23,656077174,0.5,0.35,0.35,0.25,40,40,1,0.8,0.15328838570156458,0.0,0.0,0.0,165
24,1298352450,0.5,0.35,0.35,0.25,40,40,1,0.725,-0.08452324912390803,0.0,0.0,0.0,165
25,241585634,0.5,0.35,0.35,0.25,40,40,0,0.7,0.0,0.0,,,165
26,1548722154,0.5,0.35,0.35,0.25,40,40,2,0.775,0.2853201970443349,0.07692307692307693,0.5,0.13333333333333336,165
27,903790919,0.5,0.35,0.35,0.25,40,40,0,0.875,0.0,0.0,,,165
28,134003299,0.5,0.35,0.35,0.25,40,40,5,0.45,-0.015124327095616449,0.16666666666666666,0.6,0.2608695652173913,165
29,1245439851,0.5,0.35,0.35,0.25,40,40,2,0.925,0.3416370106761562,0.16666666666666666,0.5,0.25,165
30,680068094,0.5,0.35,0.35,0.25,40,40,3,0.5,-0.02604577742699284,0.058823529411764705,0.3333333333333333,0.1,165
31,1669623176,0.5,0.35,0.35,0.25,40,40,5,0.475,-0.028554431885782317,0.0625,0.2,0.09523809523809523,165
32,485265383,0.5,0.35,0.35,0.25,40,40,3,0.55,-0.04889975550122247,0.09090909090909091,0.3333333333333333,0.14285714285714288,165
33,523117479,0.5,0.35,0.35,0.25,40,40,2,0.475,-0.016699988239444935,0.0,0.0,0.0,165
34,1624321769,0.5,0.35,0.35,0.25,40,40,4,0.625,0.03239252113850188,0.07142857142857142,0.25,0.11111111111111112,165
35,803205046,0.5,0.35,0.35,0.25,40,40,1,0.525,-0.015028765997416876,0.0,0.0,0.0,165
36,1901898374,0.5,0.35,0.35,0.25,40,40,0,0.95,0.0,0.0,,,165
37,479135052,0.5,0.35,0.35,0.25,40,40,1,0.575,0.004699432151948362,0.125,1.0,0.2222222222222222,165
38,194866557,0.5,0.35,0.35,0.25,40,40,6,0.45,-0.03125,0.125,0.3333333333333333,0.18181818181818182,165
39,842204906,0.5,0.35,0.35,0.25,40,40,3,0.65,0.026998128842555525,0.125,0.3333333333333333,0.18181818181818182,165
40,580233472,0.5,0.35,0.35,0.25,40,40,3,0.625,0.03812004261868125,0.0,0.0,0.0,165
41,1190014818,0.5,0.35,0.35,0.25,40,40,2,0.525,-0.022713829409677103,0.0,0.0,0.0,165
42,1618424815,0.5,0.35,0.35,0.25,40,40,4,0.65,0.06661143657415625,0.0,0.0,0.0,165
43,1521375664,0.5,0.35,0.35,0.25,40,40,0,0.65,0.0,0.0,,,165
44,1280276613,0.5,0.35,0.35,0.25,40,40,0,0.75,0.0,0.0,,,165
45,1275579679,0.5,0.35,0.35,0.25,40,40,1,0.775,0.23688160127922786,0.0,0.0,0.0,165
46,979035678,0.5,0.35,0.35,0.25,40,40,2,0.85,0.15087090163934447,0.0,0.0,0.0,165
47,855769613,0.5,0.35,0.35,0.25,40,40,1,0.6,0.02255639097744353,0.0,0.0,0.0,165
48,892241854,0.5,0.35,0.35,0.25,40,40,0,0.8,0.0,0.0,,,165
49,1473774287,0.5,0.35,0.35,0.25,40,40,1,0.65,0.06996855345911944,0.0,0.0,0.0,165
0,630173531,0.5,0.35,0.35,0.5,20,20,1,0.55,-0.03704928878597424,0.1,1.0,0.18181818181818182,166
1,1560171805,0.5,0.35,0.35,0.5,20,20,2,0.3,0.08496732026143802,0.14285714285714285,0.5,0.22222222222222224,166
2,167448233,0.5,0.35,0.35,0.5,20,20,2,0.65,0.01638411650927293,0.1111111111111111,0.5,0.1818181818181818,166
3,2018879180,0.5,0.35,0.35,0.5,20,20,3,0.45,-0.04256734286664448,0.16666666666666666,0.6666666666666666,0.26666666666666666,166
4,1249530855,0.5,0.35,0.35,0.5,20,20,1,0.8,0.15508615897720968,0.0,0.0,0.0,166
5,931388607,0.5,0.35,0.35,0.5,20,20,4,0.5,-0.03485838779956423,0.125,0.25,0.16666666666666666,166
6,1988730054,0.5,0.35,0.35,0.5,20,20,5,0.8,0.326241134751773,0.3333333333333333,0.4,0.3636363636363636,166
7,1468783679,0.5,0.35,0.35,0.5,20,20,2,0.25,0.19080068143100504,0.14285714285714285,0.5,0.22222222222222224,166
8,2045577837,0.5,0.35,0.35,0.5,20,20,3,0.65,0.055087987758225,0.2222222222222222,0.6666666666666666,0.3333333333333333,166
9,1948786145,0.5,0.35,0.35,0.5,20,20,2,0.45,-0.027981200131161812,0.0,0.0,0.0,166
10,1432685294,0.5,0.35,0.35,0.5,20,20,3,0.65,0.03741231488698367,0.2,0.6666666666666666,0.30769230769230765,166
11,1040850007,0.5,0.35,0.35,0.5,20,20,1,0.65,-0.01217656012176576,0.0,0.0,0.0,166
12,1573453060,0.5,0.35,0.35,0.5,20,20,2,0.55,-0.10115911485774516,0.14285714285714285,0.5,0.22222222222222224,166
13,313020392,0.5,0.35,0.35,0.5,20,20,0,0.65,0.0,0.0,,,166
14,1821092718,0.5,0.35,0.35,0.5,20,20,0,0.55,0.0,0.0,,,166
15,2113150875,0.5,0.35,0.35,0.5,20,20,3,0.65,0.028760813391753823,0.25,0.6666666666666666,0.36363636363636365,166
16,1584455067,0.5,0.35,0.35,0.5,20,20,2,0.75,-0.06837606837606855,0.0,0.0,0.0,166
17,1392453508,0.5,0.35,0.35,0.5,20,20,2,0.35,0.055087987758225,0.25,0.5,0.3333333333333333,166
18,202184680,0.5,0.35,0.35,0.5,20,20,1,0.5,-0.051350154935812235,0.0,0.0,0.0,166
19,537494745,0.5,0.35,0.35,0.5,20,20,0,0.8,0.0,0.0,,,166
20,1800112917,0.5,0.35,0.35,0.5,20,20,0,0.85,0.0,0.0,,,166
21,1939401197,0.5,0.35,0.35,0.5,20,20,2,0.95,0.6025104602510462,0.5,1.0,0.6666666666666666,166
22,1883788169,0.5,0.35,0.35,0.5,20,20,3,0.55,-0.03980099502487556,0.0,0.0,0.0,166
23,1398149071,0.5,0.35,0.35,0.5,20,20,0,0.35,0.0,0.0,,,166
24,1737320923,0.5,0.35,0.35,0.5,20,20,4,0.75,0.2101762554040572,0.2,0.25,0.22222222222222224,166
25,210014909,0.5,0.35,0.35,0.5,20,20,2,0.45,-0.10115911485774516,0.0,0.0,0.0,166
26,1502206669,0.5,0.35,0.35,0.5,20,20,1,0.6,-0.009296148738379749,0.0,0.0,0.0,166
27,1870007155,0.5,0.35,0.35,0.5,20,20,3,0.65,0.055087987758225,0.125,0.3333333333333333,0.18181818181818182,166
28,388437869,0.5,0.35,0.35,0.5,20,20,1,0.8,0.3171608265947889,0.0,0.0,0.0,166
29,339696759,0.5,0.35,0.35,0.5,20,20,2,0.6,-0.009296148738379749,0.0,0.0,0.0,166
30,246992406,0.5,0.35,0.35,0.5,20,20,0,0.6,0.0,0.0,,,166
31,1472797755,0.5,0.35,0.35,0.5,20,20,2,0.75,0.20877290394225426,0.14285714285714285,0.5,0.22222222222222224,166
32,643441189,0.5,0.35,0.35,0.5,20,20,0,0.7,0.0,0.0,,,166
33,892858507,0.5,0.35,0.35,0.5,20,20,3,0.35,0.04675267394420549,0.0,0.0,0.0,166
34,1783343477,0.5,0.35,0.35,0.5,20,20,1,0.7,0.11686586985391773,0.16666666666666666,1.0,0.2857142857142857,166
35,1689804148,0.5,0.35,0.35,0.5,20,20,1,0.65,0.03741231488698367,0.125,1.0,0.2222222222222222,166
36,1256723812,0.5,0.35,0.35,0.5,20,20,1,0.45,-0.047210778309765014,0.125,1.0,0.2222222222222222,166
37,1378398455,0.5,0.35,0.35,0.5,20,20,2,0.55,-0.04256734286664448,0.1111111111111111,0.5,0.1818181818181818,166
38,1110860863,0.5,0.35,0.35,0.5,20,20,0,0.6,0.0,0.0,,,166
39,911901245,0.5,0.35,0.35,0.5,20,20,0,0.6,0.0,0.0,,,166
40,1639726658,0.5,0.35,0.35,0.5,20,20,2,0.65,0.06651549508692368,0.125,0.5,0.2,166
41,22312308,0.5,0.35,0.35,0.5,20,20,1,0.6,-0.007067137809187302,0.0,0.0,0.0,166
42,1985771743,0.5,0.35,0.35,0.5,20,20,1,0.75,0.21087606600952485,0.0,0.0,0.0,166
43,869591089,0.5,0.35,0.35,0.5,20,20,0,0.6,0.0,0.0,,,166
44,433008868,0.5,0.35,0.35,0.5,20,20,2,0.65,0.01817149346961944,0.125,0.5,0.2,166
45,314920998,0.5,0.35,0.35,0.5,20,20,2,0.7,-0.12568768514600084,0.0,0.0,0.0,166
46,955509532,0.5,0.35,0.35,0.5,20,20,2,0.6,-0.009296148738379749,0.0,0.0,0.0,166
47,1207693377,0.5,0.35,0.35,0.5,20,20,1,0.9,0.5758928571428572,0.2,1.0,0.33333333333333337,166
48,288465104,0.5,0.35,0.35,0.5,20,20,0,0.8,0.0,0.0,,,166
49,1893182404,0.5,0.35,0.35,0.5,20,20,4,0.45,-0.0306849315068493,0.0,0.0,0.0,166
0,303477053,0.5,0.35,0.35,0.5,40,40,3,0.35,0.05797101449275357,0.07142857142857142,0.3333333333333333,0.11764705882352941,167
1,855580769,0.5,0.35,0.35,0.5,40,40,1,0.6,0.017064846416382302,0.0,0.0,0.0,167
2,829210422,0.5,0.35,0.35,0.5,40,40,0,0.7,0.0,0.0,,,167
3,1918844375,0.5,0.35,0.35,0.5,40,40,1,0.625,0.03849946747662815,0.06666666666666667,1.0,0.125,167
4,1239221649,0.5,0.35,0.35,0.5,40,40,4,0.625,0.03862587591864638,0.07142857142857142,0.25,0.11111111111111112,167
5,1216040538,0.5,0.35,0.35,0.5,40,40,1,0.55,-0.02484472049689447,0.0,0.0,0.0,167
6,1499777278,0.5,0.35,0.35,0.5,40,40,2,0.7,-0.030358785648573985,0.0625,0.5,0.1111111111111111,167
7,218377218,0.5,0.35,0.35,0.5,40,40,1,0.825,0.23161557750371023,0.07692307692307693,1.0,0.14285714285714288,167
8,1779415355,0.5,0.35,0.35,0.5,40,40,2,0.7,0.08959537572254349,0.047619047619047616,0.5,0.08695652173913042,167
9,1877535134,0.5,0.35,0.35,0.5,40,40,1,0.6,0.027279812938425435,0.05263157894736842,1.0,0.1,167
10,1816073936,0.5,0.35,0.35,0.5,40,40,2,0.775,-0.08586312196874445,0.18181818181818182,1.0,0.3076923076923077,167
11,433205194,0.5,0.35,0.35,0.5,40,40,0,0.75,0.0,0.0,,,167
12,382684894,0.5,0.35,0.35,0.5,40,40,2,0.525,-0.02247191011235956,0.08333333333333333,0.5,0.14285714285714285,167
13,1756768197,0.5,0.35,0.35,0.5,40,40,4,0.45,-0.02254444334094745,0.0625,0.25,0.1,167
14,1668292915,0.5,0.35,0.35,0.5,40,40,1,0.725,0.18848577355093737,0.0,0.0,0.0,167
15,1466650010,0.5,0.35,0.35,0.5,40,40,0,0.675,0.0,0.0,,,167
16,1917282573,0.5,0.35,0.35,0.5,40,40,3,0.55,-0.011136644864769377,0.09523809523809523,0.6666666666666666,0.16666666666666666,167
17,203828551,0.5,0.35,0.35,0.5,40,40,3,0.6,-0.027837259100642334,0.07692307692307693,0.3333333333333333,0.125,167
18,1581318206,0.5,0.35,0.35,0.5,40,40,1,0.65,-0.008159873873489962,0.0,0.0,0.0,167
19,1285198672,0.5,0.35,0.35,0.5,40,40,3,0.55,-0.014910856864974214,0.07142857142857142,0.3333333333333333,0.11764705882352941,167
20,702900462,0.5,0.35,0.35,0.5,40,40,2,0.6,0.016412822887316953,0.0,0.0,0.0,167
21,833503070,0.5,0.35,0.35,0.5,40,40,1,0.675,-0.0969277369104284,0.0,0.0,0.0,167
22,1456037161,0.5,0.35,0.35,0.5,40,40,2,0.6,0.01561760530052064,0.07142857142857142,0.5,0.125,167
23,1671419148,0.5,0.35,0.35,0.5,40,40,3,0.525,-0.027576369903720407,0.0,0.0,0.0,167
24,271482093,0.5,0.35,0.35,0.5,40,40,1,0.45,-0.008759038269355087,0.0,0.0,0.0,167
25,1154408112,0.5,0.35,0.35,0.5,40,40,2,0.675,0.06797663303239516,0.05,0.5,0.09090909090909091,167
26,84375546,0.5,0.35,0.35,0.5,40,40,1,0.725,0.1823415749832406,0.058823529411764705,1.0,0.1111111111111111,167
27,1495889477,0.5,0.35,0.35,0.5,40,40,0,0.9,0.0,0.0,,,167
28,184411989,0.5,0.35,0.35,0.5,40,40,1,0.575,-0.0026036530040632858,0.0,0.0,0.0,167
29,1444759808,0.5,0.35,0.35,0.5,40,40,1,0.55,-0.0029613466334165567,0.0625,1.0,0.11764705882352941,167
30,1365278659,0.5,0.35,0.35,0.5,40,40,0,0.525,0.0,0.0,,,167
31,1989552791,0.5,0.35,0.35,0.5,40,40,0,0.625,0.0,0.0,,,167
32,1814859388,0.5,0.35,0.35,0.5,40,40,1,0.625,0.03789224393132032,0.0,0.0,0.0,167
33,178916790,0.5,0.35,0.35,0.5,40,40,2,0.475,-0.00839846028228148,0.045454545454545456,0.5,0.08333333333333334,167
34,1421632207,0.5,0.35,0.35,0.5,40,40,5,0.425,-0.005379959650302677,0.2,0.4,0.26666666666666666,167
35,2096758205,0.5,0.35,0.35,0.5,40,40,1,0.375,0.015748031496062992,0.058823529411764705,1.0,0.1111111111111111,167
36,1739497903,0.5,0.35,0.35,0.5,40,40,0,0.725,0.0,0.0,,,167
37,1293105882,0.5,0.35,0.35,0.5,40,40,3,0.425,0.00023602533338583706,0.09090909090909091,0.6666666666666666,0.16,167
38,1410661214,0.5,0.35,0.35,0.5,40,40,6,0.55,-0.011136644864769377,0.1875,0.5,0.2727272727272727,167
39,1223770632,0.5,0.35,0.35,0.5,40,40,1,0.525,-0.011939599672246405,0.0,0.0,0.0,167
40,251667675,0.5,0.35,0.35,0.5,40,40,2,0.775,0.20707446110795324,0.0,0.0,0.0,167
41,1253803939,0.5,0.35,0.35,0.5,40,40,3,0.55,-0.014484185634052559,0.09523809523809523,0.6666666666666666,0.16666666666666666,167
42,870143262,0.5,0.35,0.35,0.5,40,40,1,0.575,0.003684973930769501,0.0,0.0,0.0,167
43,651082615,0.5,0.35,0.35,0.5,40,40,1,0.65,-0.09233610341643565,0.0,0.0,0.0,167
44,1019375174,0.5,0.35,0.35,0.5,40,40,0,0.575,0.0,0.0,,,167
45,7230528,0.5,0.35,0.35,0.5,40,40,3,0.6,0.01561760530052064,0.06666666666666667,0.3333333333333333,0.1111111111111111,167
46,2092018341,0.5,0.35,0.35,0.5,40,40,1,0.65,-0.02264868603042881,0.0,0.0,0.0,167
47,366822628,0.5,0.35,0.35,0.5,40,40,1,0.825,0.40771567196560293,0.08333333333333333,1.0,0.15384615384615385,167
48,441473286,0.5,0.35,0.35,0.5,40,40,0,0.8,0.0,0.0,,,167
49,209766923,0.5,0.35,0.35,0.5,40,40,1,0.55,-0.014484185634052559,0.0,0.0,0.0,167
0,1613350392,0.5,0.7,0.1,0.0,20,20,7,0.7,0.11686586985391773,0.8,0.5714285714285714,0.6666666666666666,168
1,1016445753,0.5,0.7,0.1,0.0,20,20,4,0.9,0.6061722708429295,0.5,0.5,0.5,168
2,1811388026,0.5,0.7,0.1,0.0,20,20,2,0.9,0.0,,0.0,,168
3,1444169860,0.5,0.7,0.1,0.0,20,20,5,0.85,0.4235574063057705,0.6,0.6,0.6,168
4,1145776973,0.5,0.7,0.1,0.0,20,20,2,0.9,0.0,,0.0,,168
5,1234027786,0.5,0.7,0.1,0.0,20,20,6,0.75,0.2101762554040572,0.0,0.0,0.0,168
6,1009686665,0.5,0.7,0.1,0.0,20,20,0,1.0,1.0,,,,168
7,1886148728,0.5,0.7,0.1,0.0,20,20,4,0.7,0.11529933481152992,0.0,0.0,0.0,168
8,370789336,0.5,0.7,0.1,0.0,20,20,2,0.75,0.2101762554040572,0.0,0.0,0.0,168
9,711658378,0.5,0.7,0.1,0.0,20,20,5,0.65,0.050104384133611804,0.0,0.0,0.0,168
10,739005080,0.5,0.7,0.1,0.0,20,20,0,1.0,1.0,,,,168
11,2093300471,0.5,0.7,0.1,0.0,20,20,1,0.9,0.6208425720620843,0.0,0.0,0.0,168
12,1166676294,0.5,0.7,0.1,0.0,20,20,4,0.7,0.12114537444933923,0.25,0.25,0.25,168
13,1302627245,0.5,0.7,0.1,0.0,20,20,2,0.7,0.11421911421911428,0.0,0.0,0.0,168
14,1808918932,0.5,0.7,0.1,0.0,20,20,4,0.9,0.0,,0.0,,168
15,483447438,0.5,0.7,0.1,0.0,20,20,2,0.85,0.4235574063057705,0.25,0.5,0.3333333333333333,168
16,1732242072,0.5,0.7,0.1,0.0,20,20,5,0.65,0.055087987758225,0.0,0.0,0.0,168
17,647468178,0.5,0.7,0.1,0.0,20,20,2,0.75,0.20877290394225426,0.0,0.0,0.0,168
18,1584730354,0.5,0.7,0.1,0.0,20,20,5,0.65,0.06651549508692368,0.5,0.2,0.28571428571428575,168
19,1265923142,0.5,0.7,0.1,0.0,20,20,4,0.9,0.6210106382978723,0.5,0.25,0.3333333333333333,168
20,1901327240,0.5,0.7,0.1,0.0,20,20,4,0.7,0.10788149804359982,0.25,0.25,0.25,168
21,2133260299,0.5,0.7,0.1,0.0,20,20,1,0.95,0.8000886033890796,0.0,0.0,0.0,168
22,722603110,0.5,0.7,0.1,0.0,20,20,2,0.95,0.6025104602510462,0.5,0.5,0.5,168
23,1721130413,0.5,0.7,0.1,0.0,20,20,5,0.7,0.13270296706879697,0.0,0.0,0.0,168
24,617114267,0.5,0.7,0.1,0.0,20,20,1,0.7,0.13071895424836605,0.0,0.0,0.0,168
25,752541037,0.5,0.7,0.1,0.0,20,20,4,0.75,0.21435659940456497,0.5,0.5,0.5,168
26,1167689128,0.5,0.7,0.1,0.0,20,20,3,0.6,-0.009296148738379749,0.0,0.0,0.0,168
27,275951277,0.5,0.7,0.1,0.0,20,20,2,0.85,0.4327362135581313,0.5,0.5,0.5,168
28,232926118,0.5,0.7,0.1,0.0,20,20,5,0.8,0.31291671375296637,0.0,0.0,0.0,168
29,1884839917,0.5,0.7,0.1,0.0,20,20,3,0.8,0.274116523400191,0.0,0.0,0.0,168
30,1292046735,0.5,0.7,0.1,0.0,20,20,5,0.7,0.11421911421911428,0.16666666666666666,0.2,0.1818181818181818,168
31,1717679527,0.5,0.7,0.1,0.0,20,20,4,0.85,0.4619655746807329,0.3333333333333333,0.25,0.28571428571428575,168
32,1474752272,0.5,0.7,0.1,0.0,20,20,1,0.85,0.27350427350427337,0.0,0.0,0.0,168
33,1095141468,0.5,0.7,0.1,0.0,20,20,5,0.8,0.3303964757709251,1.0,0.2,0.33333333333333337,168
34,1123812535,0.5,0.7,0.1,0.0,20,20,3,0.9,0.6034782608695652,0.0,0.0,0.0,168
35,45092451,0.5,0.7,0.1,0.0,20,20,2,0.85,-0.06694560669456041,0.5,0.5,0.5,168
36,1277601393,0.5,0.7,0.1,0.0,20,20,3,0.65,0.06651549508692368,0.0,0.0,0.0,168
37,551687617,0.5,0.7,0.1,0.0,20,20,3,0.55,0.0,,0.0,,168
38,1538304567,0.5,0.7,0.1,0.0,20,20,2,0.75,0.16578854935019305,0.0,0.0,0.0,168
39,538594937,0.5,0.7,0.1,0.0,20,20,5,0.75,0.18932756855159857,0.3333333333333333,0.2,0.25,168
40,526979712,0.5,0.7,0.1,0.0,20,20,5,0.65,0.04422332780541742,0.0,0.0,0.0,168
41,1121361505,0.5,0.7,0.1,0.0,20,20,5,0.7,0.11686586985391773,0.42857142857142855,0.6,0.5,168
42,1901581272,0.5,0.7,0.1,0.0,20,20,3,0.95,0.7852468768590125,1.0,0.3333333333333333,0.5,168
43,1292956848,0.5,0.7,0.1,0.0,20,20,2,0.9,0.0,,0.0,,168
44,1068049351,0.5,0.7,0.1,0.0,20,20,1,0.55,0.0,,0.0,,168
45,1686488530,0.5,0.7,0.1,0.0,20,20,3,0.8,0.32750801902444415,0.5,0.3333333333333333,0.4,168
46,1162543361,0.5,0.7,0.1,0.0,20,20,4,0.85,0.27350427350427337,0.5,0.25,0.3333333333333333,168
47,1724341307,0.5,0.7,0.1,0.0,20,20,2,0.6,-0.019564002235885922,0.0,0.0,0.0,168
48,511844287,0.5,0.7,0.1,0.0,20,20,1,0.9,0.6061722708429295,0.0,0.0,0.0,168
49,1780103708,0.5,0.7,0.1,0.0,20,20,2,0.8,0.2460317460317461,0.0,0.0,0.0,168
0,1839818088,0.5,0.7,0.1,0.0,40,40,5,0.5,-0.04465917994254381,0.3333333333333333,0.2,0.25,169
1,452045721,0.5,0.7,0.1,0.0,40,40,5,0.625,0.036979969183358954,0.0,0.0,0.0,169
2,2041532716,0.5,0.7,0.1,0.0,40,40,2,0.925,0.0,,0.0,,169
3,1559113907,0.5,0.7,0.1,0.0,40,40,3,0.75,0.0,,0.0,,169
4,1349542020,0.5,0.7,0.1,0.0,40,40,3,0.775,0.28464360380261133,0.0,0.0,0.0,169
5,2022154815,0.5,0.7,0.1,0.0,40,40,2,0.8,0.0,,0.0,,169
6,1805430701,0.5,0.7,0.1,0.0,40,40,3,0.725,-0.009084272852624043,0.0,0.0,0.0,169
7,513439207,0.5,0.7,0.1,0.0,40,40,4,0.725,0.18199750147938715,0.0,0.0,0.0,169
8,130479789,0.5,0.7,0.1,0.0,40,40,3,0.75,0.14495560346402603,0.0,0.0,0.0,169
9,1471974006,0.5,0.7,0.1,0.0,40,40,1,0.875,0.5519713261648745,0.0,0.0,0.0,169
10,610793350,0.5,0.7,0.1,0.0,40,40,6,0.8,0.0,,0.0,,169
11,807419036,0.5,0.7,0.1,0.0,40,40,2,0.75,0.23095125414103174,0.0,0.0,0.0,169
12,1831727306,0.5,0.7,0.1,0.0,40,40,1,0.9,0.6281656569669282,0.0,0.0,0.0,169
13,680358753,0.5,0.7,0.1,0.0,40,40,1,0.775,0.28571428571428575,0.0,0.0,0.0,169
14,1719781808,0.5,0.7,0.1,0.0,40,40,5,0.675,0.10031941322607353,0.0,0.0,0.0,169
15,14975569,0.5,0.7,0.1,0.0,40,40,2,0.825,0.0,,0.0,,169
16,609565777,0.5,0.7,0.1,0.0,40,40,1,0.825,0.29057406094968113,0.0,0.0,0.0,169
17,510342259,0.5,0.7,0.1,0.0,40,40,1,0.9,0.6308638810561394,0.0,0.0,0.0,169
18,1839031846,0.5,0.7,0.1,0.0,40,40,2,0.825,0.4082758620689655,0.0,0.0,0.0,169
19,204058457,0.5,0.7,0.1,0.0,40,40,5,0.7,0.13388324873096444,0.0,0.0,0.0,169
20,441597599,0.5,0.7,0.1,0.0,40,40,1,0.825,0.40957886044591246,0.0,0.0,0.0,169
21,512436735,0.5,0.7,0.1,0.0,40,40,5,0.7,0.0,,0.0,,169
22,823695990,0.5,0.7,0.1,0.0,40,40,4,0.75,0.162964393793059,0.0,0.0,0.0,169
23,1050568303,0.5,0.7,0.1,0.0,40,40,2,0.85,0.3795765586618317,0.0,0.0,0.0,169
24,315513131,0.5,0.7,0.1,0.0,40,40,2,0.925,0.0,,0.0,,169
25,1743899909,0.5,0.7,0.1,0.0,40,40,5,0.825,0.4080425783560024,0.0,0.0,0.0,169
26,1385224910,0.5,0.7,0.1,0.0,40,40,2,0.875,0.0,,0.0,,169
27,795822449,0.5,0.7,0.1,0.0,40,40,2,0.7,0.0094564256071843,0.0,0.0,0.0,169
28,1461225515,0.5,0.7,0.1,0.0,40,40,5,0.775,0.28078524687685896,0.0,0.0,0.0,169
29,1340294754,0.5,0.7,0.1,0.0,40,40,4,0.75,0.23072371146221668,0.0,0.0,0.0,169
30,1013248691,0.5,0.7,0.1,0.0,40,40,7,0.8,0.34426229508196715,0.0,0.0,0.0,169
31,1919373750,0.5,0.7,0.1,0.0,40,40,3,0.8,0.336324658490378,0.0,0.0,0.0,169
32,181168284,0.5,0.7,0.1,0.0,40,40,1,0.975,0.0,,0.0,,169
33,661675283,0.5,0.7,0.1,0.0,40,40,1,0.75,0.23240434577231936,0.0,0.0,0.0,169
34,1350276438,0.5,0.7,0.1,0.0,40,40,1,0.875,0.5426032409827496,0.0,0.0,0.0,169
35,726549880,0.5,0.7,0.1,0.0,40,40,3,0.9,0.26717557251908397,0.0,0.0,0.0,169
36,1360831699,0.5,0.7,0.1,0.0,40,40,1,0.875,0.5514413028904925,0.0,0.0,0.0,169
37,1873998315,0.5,0.7,0.1,0.0,40,40,4,0.775,0.28503843879361324,0.16666666666666666,0.25,0.2,169
38,330879000,0.5,0.7,0.1,0.0,40,40,2,0.825,0.40602871949048613,0.0,0.0,0.0,169
39,2062319820,0.5,0.7,0.1,0.0,40,40,5,0.7,0.1415094339622641,0.0,0.0,0.0,169
40,70427970,0.5,0.7,0.1,0.0,40,40,4,0.65,0.03467315839221007,0.0,0.0,0.0,169
41,188471561,0.5,0.7,0.1,0.0,40,40,6,0.775,0.1280830809173518,0.25,0.16666666666666666,0.2,169
