replicate,seed,jump_rate,jump_scale,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_jumps,n_detected_jumps,tp,fp,tn,fn,precision,recall,false_positive_rate,f1,condition_index
39,65821387,0.5,0.9,0.2,0.0,20,20,4,4,4,0,15,0,1.0,1.0,0.0,1.0,150
40,2039385887,0.5,0.9,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,150
41,221449304,0.5,0.9,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,150
42,1080100506,0.5,0.9,0.2,0.0,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,150
43,479674541,0.5,0.9,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,150
44,1145388881,0.5,0.9,0.2,0.0,20,20,2,0,0,0,17,2,,0.0,0.0,,150
45,1735301493,0.5,0.9,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,150
46,1635868425,0.5,0.9,0.2,0.0,20,20,3,3,3,0,16,0,1.0,1.0,0.0,1.0,150
47,406209728,0.5,0.9,0.2,0.0,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,150
48,1409590738,0.5,0.9,0.2,0.0,20,20,1,0,0,0,18,1,,0.0,0.0,,150
49,1995208757,0.5,0.9,0.2,0.0,20,20,3,1,1,0,16,2,1.0,0.3333333333333333,0.0,0.5,150
0,588589095,0.5,0.9,0.2,0.0,40,40,4,3,3,0,35,1,1.0,0.75,0.0,0.8571428571428571,151
1,468681453,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
2,837083868,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
3,1940732125,0.5,0.9,0.2,0.0,40,40,3,1,1,0,36,2,1.0,0.3333333333333333,0.0,0.5,151
4,1633982409,0.5,0.9,0.2,0.0,40,40,2,0,0,0,37,2,,0.0,0.0,,151
5,1898472592,0.5,0.9,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,151
6,1898271466,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
7,1670956052,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
8,182779923,0.5,0.9,0.2,0.0,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,151
9,2028767736,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
10,759870970,0.5,0.9,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,151
11,1806819939,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
12,238414284,0.5,0.9,0.2,0.0,40,40,4,3,3,0,35,1,1.0,0.75,0.0,0.8571428571428571,151
13,1637693510,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
14,621371529,0.5,0.9,0.2,0.0,40,40,4,3,3,0,35,1,1.0,0.75,0.0,0.8571428571428571,151
15,1152708685,0.5,0.9,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,151
16,1960598768,0.5,0.9,0.2,0.0,40,40,3,2,2,0,36,1,1.0,0.6666666666666666,0.0,0.8,151
17,1502190729,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
18,1248274435,0.5,0.9,0.2,0.0,40,40,3,2,2,0,36,1,1.0,0.6666666666666666,0.0,0.8,151
19,1598267579,0.5,0.9,0.2,0.0,40,40,0,1,0,1,38,0,0.0,,0.02564102564102564,,151
20,1731662109,0.5,0.9,0.2,0.0,40,40,5,4,4,0,34,1,1.0,0.8,0.0,0.888888888888889,151
21,1438718070,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
22,838884834,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
23,1278376042,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
24,1256843933,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
25,608477819,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
26,1725130747,0.5,0.9,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,151
27,621113135,0.5,0.9,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,151
28,1594644064,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
29,1572495379,0.5,0.9,0.2,0.0,40,40,4,3,3,0,35,1,1.0,0.75,0.0,0.8571428571428571,151
30,1324833352,0.5,0.9,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,151
31,199302854,0.5,0.9,0.2,0.0,40,40,3,3,2,1,35,1,0.6666666666666666,0.6666666666666666,0.027777777777777776,0.6666666666666666,151
32,1537854594,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
33,54220351,0.5,0.9,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,151
34,1574695472,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
35,835594426,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
36,832031882,0.5,0.9,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,151
37,1991232699,0.5,0.9,0.2,0.0,40,40,5,3,3,0,34,2,1.0,0.6,0.0,0.7499999999999999,151
38,209659030,0.5,0.9,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,151
39,169057568,0.5,0.9,0.2,0.0,40,40,6,6,6,0,33,0,1.0,1.0,0.0,1.0,151
40,1781684062,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
41,1745910999,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
42,1989070458,0.5,0.9,0.2,0.0,40,40,2,1,1,0,37,1,1.0,0.5,0.0,0.6666666666666666,151
43,651159232,0.5,0.9,0.2,0.0,40,40,3,3,3,0,36,0,1.0,1.0,0.0,1.0,151
44,1960946618,0.5,0.9,0.2,0.0,40,40,6,5,5,0,33,1,1.0,0.8333333333333334,0.0,0.9090909090909091,151
45,1610525373,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
46,1217462636,0.5,0.9,0.2,0.0,40,40,2,2,2,0,37,0,1.0,1.0,0.0,1.0,151
47,1807828184,0.5,0.9,0.2,0.0,40,40,0,0,0,0,39,0,,,0.0,,151
48,559785477,0.5,0.9,0.2,0.0,40,40,4,1,1,0,35,3,1.0,0.25,0.0,0.4,151
49,782548943,0.5,0.9,0.2,0.0,40,40,1,1,1,0,38,0,1.0,1.0,0.0,1.0,151
0,383037159,0.5,0.9,0.2,0.1,20,20,2,3,2,1,16,0,0.6666666666666666,1.0,0.058823529411764705,0.8,152
1,1338674220,0.5,0.9,0.2,0.1,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,152
2,132802275,0.5,0.9,0.2,0.1,20,20,3,3,2,1,15,1,0.6666666666666666,0.6666666666666666,0.0625,0.6666666666666666,152
3,519907437,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
4,296691997,0.5,0.9,0.2,0.1,20,20,4,3,3,0,15,1,1.0,0.75,0.0,0.8571428571428571,152
5,1607078501,0.5,0.9,0.2,0.1,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,152
6,1620551327,0.5,0.9,0.2,0.1,20,20,1,6,1,5,13,0,0.16666666666666666,1.0,0.2777777777777778,0.2857142857142857,152
7,794937621,0.5,0.9,0.2,0.1,20,20,2,3,2,1,16,0,0.6666666666666666,1.0,0.058823529411764705,0.8,152
8,609425364,0.5,0.9,0.2,0.1,20,20,3,4,3,1,15,0,0.75,1.0,0.0625,0.8571428571428571,152
9,1908021332,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
10,674338597,0.5,0.9,0.2,0.1,20,20,3,3,3,0,16,0,1.0,1.0,0.0,1.0,152
11,1937517843,0.5,0.9,0.2,0.1,20,20,4,4,4,0,15,0,1.0,1.0,0.0,1.0,152
12,324914777,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
13,219609067,0.5,0.9,0.2,0.1,20,20,3,3,2,1,15,1,0.6666666666666666,0.6666666666666666,0.0625,0.6666666666666666,152
14,70832510,0.5,0.9,0.2,0.1,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,152
15,413539749,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
16,555421542,0.5,0.9,0.2,0.1,20,20,1,4,1,3,15,0,0.25,1.0,0.16666666666666666,0.4,152
17,1760992256,0.5,0.9,0.2,0.1,20,20,1,3,1,2,16,0,0.3333333333333333,1.0,0.1111111111111111,0.5,152
18,1318380774,0.5,0.9,0.2,0.1,20,20,2,0,0,0,17,2,,0.0,0.0,,152
19,2073839497,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
20,482678286,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
21,683547804,0.5,0.9,0.2,0.1,20,20,1,2,0,2,16,1,0.0,0.0,0.1111111111111111,0.0,152
22,548689087,0.5,0.9,0.2,0.1,20,20,4,7,4,3,12,0,0.5714285714285714,1.0,0.2,0.7272727272727273,152
23,1657271173,0.5,0.9,0.2,0.1,20,20,5,4,4,0,14,1,1.0,0.8,0.0,0.888888888888889,152
24,138877950,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
25,217879920,0.5,0.9,0.2,0.1,20,20,2,1,1,0,17,1,1.0,0.5,0.0,0.6666666666666666,152
26,819069552,0.5,0.9,0.2,0.1,20,20,1,5,1,4,14,0,0.2,1.0,0.2222222222222222,0.33333333333333337,152
27,1404363960,0.5,0.9,0.2,0.1,20,20,6,6,5,1,12,1,0.8333333333333334,0.8333333333333334,0.07692307692307693,0.8333333333333334,152
28,1288434396,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
29,1769661019,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
30,1334946235,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
31,2130027848,0.5,0.9,0.2,0.1,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,152
32,1359184851,0.5,0.9,0.2,0.1,20,20,1,3,1,2,16,0,0.3333333333333333,1.0,0.1111111111111111,0.5,152
33,1511909693,0.5,0.9,0.2,0.1,20,20,2,3,2,1,16,0,0.6666666666666666,1.0,0.058823529411764705,0.8,152
34,1214708358,0.5,0.9,0.2,0.1,20,20,7,6,6,0,12,1,1.0,0.8571428571428571,0.0,0.923076923076923,152
35,1845712376,0.5,0.9,0.2,0.1,20,20,1,0,0,0,18,1,,0.0,0.0,,152
36,360571747,0.5,0.9,0.2,0.1,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,152
37,2131057014,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
38,877584945,0.5,0.9,0.2,0.1,20,20,6,4,4,0,13,2,1.0,0.6666666666666666,0.0,0.8,152
39,799680862,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
40,752616703,0.5,0.9,0.2,0.1,20,20,2,3,2,1,16,0,0.6666666666666666,1.0,0.058823529411764705,0.8,152
41,855790643,0.5,0.9,0.2,0.1,20,20,1,3,1,2,16,0,0.3333333333333333,1.0,0.1111111111111111,0.5,152
42,1503180102,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
43,968102314,0.5,0.9,0.2,0.1,20,20,3,2,2,0,16,1,1.0,0.6666666666666666,0.0,0.8,152
44,865076154,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
45,2092026193,0.5,0.9,0.2,0.1,20,20,1,1,1,0,18,0,1.0,1.0,0.0,1.0,152
46,536417255,0.5,0.9,0.2,0.1,20,20,2,4,2,2,15,0,0.5,1.0,0.11764705882352941,0.6666666666666666,152
47,1102360171,0.5,0.9,0.2,0.1,20,20,2,4,1,3,14,1,0.25,0.5,0.17647058823529413,0.3333333333333333,152
48,965950806,0.5,0.9,0.2,0.1,20,20,2,2,2,0,17,0,1.0,1.0,0.0,1.0,152
49,1165798110,0.5,0.9,0.2,0.1,20,20,1,2,1,1,17,0,0.5,1.0,0.05555555555555555,0.6666666666666666,152
0,1880665146,0.5,0.9,0.2,0.1,40,40,2,6,0,6,31,2,0.0,0.0,0.16216216216216217,0.0,153
1,1661268845,0.5,0.9,0.2,0.1,40,40,3,12,3,9,27,0,0.25,1.0,0.25,0.4,153
2,1658085433,0.5,0.9,0.2,0.1,40,40,6,13,4,9,24,2,0.3076923076923077,0.6666666666666666,0.2727272727272727,0.42105263157894735,153
3,1734823904,0.5,0.9,0.2,0.1,40,40,2,8,2,6,31,0,0.25,1.0,0.16216216216216217,0.4,153
4,1775264082,0.5,0.9,0.2,0.1,40,40,1,7,1,6,32,0,0.14285714285714285,1.0,0.15789473684210525,0.25,153
5,46113893,0.5,0.9,0.2,0.1,40,40,1,7,1,6,32,0,0.14285714285714285,1.0,0.15789473684210525,0.25,153
6,168459954,0.5,0.9,0.2,0.1,40,40,3,12,3,9,27,0,0.25,1.0,0.25,0.4,153
7,1298827982,0.5,0.9,0.2,0.1,40,40,1,7,0,7,31,1,0.0,0.0,0.18421052631578946,0.0,153
8,2114134691,0.5,0.9,0.2,0.1,40,40,1,9,1,8,30,0,0.1111111111111111,1.0,0.21052631578947367,0.19999999999999998,153
9,1673601920,0.5,0.9,0.2,0.1,40,40,1,5,0,5,33,1,0.0,0.0,0.13157894736842105,0.0,153
10,1977552846,0.5,0.9,0.2,0.1,40,40,3,9,2,7,29,1,0.2222222222222222,0.6666666666666666,0.19444444444444445,0.3333333333333333,153
11,1555477138,0.5,0.9,0.2,0.1,40,40,2,5,2,3,34,0,0.4,1.0,0.08108108108108109,0.5714285714285715,153
12,93526319,0.5,0.9,0.2,0.1,40,40,5,8,4,4,30,1,0.5,0.8,0.11764705882352941,0.6153846153846154,153
13,1616408544,0.5,0.9,0.2,0.1,40,40,2,10,1,9,28,1,0.1,0.5,0.24324324324324326,0.16666666666666669,153
14,1122430555,0.5,0.9,0.2,0.1,40,40,3,10,3,7,29,0,0.3,1.0,0.19444444444444445,0.4615384615384615,153
15,2106325283,0.5,0.9,0.2,0.1,40,40,4,10,4,6,29,0,0.4,1.0,0.17142857142857143,0.5714285714285715,153
16,454222001,0.5,0.9,0.2,0.1,40,40,2,4,2,2,35,0,0.5,1.0,0.05405405405405406,0.6666666666666666,153
17,1652481645,0.5,0.9,0.2,0.1,40,40,1,16,1,15,23,0,0.0625,1.0,0.39473684210526316,0.11764705882352941,153
18,1875731853,0.5,0.9,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,153
19,1182690089,0.5,0.9,0.2,0.1,40,40,3,6,1,5,31,2,0.16666666666666666,0.3333333333333333,0.1388888888888889,0.2222222222222222,153
20,1852461027,0.5,0.9,0.2,0.1,40,40,2,7,2,5,32,0,0.2857142857142857,1.0,0.13513513513513514,0.4444444444444445,153
21,1114676444,0.5,0.9,0.2,0.1,40,40,2,5,1,4,33,1,0.2,0.5,0.10810810810810811,0.28571428571428575,153
22,1676466328,0.5,0.9,0.2,0.1,40,40,0,6,0,6,33,0,0.0,,0.15384615384615385,,153
23,1122308909,0.5,0.9,0.2,0.1,40,40,2,11,1,10,27,1,0.09090909090909091,0.5,0.2702702702702703,0.15384615384615385,153
24,1082246309,0.5,0.9,0.2,0.1,40,40,4,11,4,7,28,0,0.36363636363636365,1.0,0.2,0.5333333333333333,153
25,536364924,0.5,0.9,0.2,0.1,40,40,4,7,2,5,30,2,0.2857142857142857,0.5,0.14285714285714285,0.36363636363636365,153
26,731124780,0.5,0.9,0.2,0.1,40,40,1,6,1,5,33,0,0.16666666666666666,1.0,0.13157894736842105,0.2857142857142857,153
27,1603567502,0.5,0.9,0.2,0.1,40,40,3,8,3,5,31,0,0.375,1.0,0.1388888888888889,0.5454545454545454,153
28,446728446,0.5,0.9,0.2,0.1,40,40,5,8,4,4,30,1,0.5,0.8,0.11764705882352941,0.6153846153846154,153
29,506464496,0.5,0.9,0.2,0.1,40,40,4,5,3,2,33,1,0.6,0.75,0.05714285714285714,0.6666666666666665,153
30,1954833764,0.5,0.9,0.2,0.1,40,40,4,14,4,10,25,0,0.2857142857142857,1.0,0.2857142857142857,0.4444444444444445,153
31,1573764024,0.5,0.9,0.2,0.1,40,40,4,11,4,7,28,0,0.36363636363636365,1.0,0.2,0.5333333333333333,153
32,1694853685,0.5,0.9,0.2,0.1,40,40,3,7,3,4,32,0,0.42857142857142855,1.0,0.1111111111111111,0.6,153
33,147958168,0.5,0.9,0.2,0.1,40,40,4,8,2,6,29,2,0.25,0.5,0.17142857142857143,0.3333333333333333,153
34,1315691137,0.5,0.9,0.2,0.1,40,40,4,11,4,7,28,0,0.36363636363636365,1.0,0.2,0.5333333333333333,153
35,946604632,0.5,0.9,0.2,0.1,40,40,7,10,5,5,27,2,0.5,0.7142857142857143,0.15625,0.588235294117647,153
36,871129242,0.5,0.9,0.2,0.1,40,40,2,5,1,4,33,1,0.2,0.5,0.10810810810810811,0.28571428571428575,153
37,1049196442,0.5,0.9,0.2,0.1,40,40,1,8,1,7,31,0,0.125,1.0,0.18421052631578946,0.2222222222222222,153
38,1590136628,0.5,0.9,0.2,0.1,40,40,3,11,3,8,28,0,0.2727272727272727,1.0,0.2222222222222222,0.42857142857142855,153
39,1154874453,0.5,0.9,0.2,0.1,40,40,3,17,3,14,22,0,0.17647058823529413,1.0,0.3888888888888889,0.3,153
40,78915993,0.5,0.9,0.2,0.1,40,40,2,8,2,6,31,0,0.25,1.0,0.16216216216216217,0.4,153
41,46657991,0.5,0.9,0.2,0.1,40,40,2,12,2,10,27,0,0.16666666666666666,1.0,0.2702702702702703,0.2857142857142857,153
42,2093226940,0.5,0.9,0.2,0.1,40,40,2,7,2,5,32,0,0.2857142857142857,1.0,0.13513513513513514,0.4444444444444445,153
43,82717031,0.5,0.9,0.2,0.1,40,40,2,11,2,9,28,0,0.18181818181818182,1.0,0.24324324324324326,0.3076923076923077,153
44,640828168,0.5,0.9,0.2,0.1,40,40,5,8,4,4,30,1,0.5,0.8,0.11764705882352941,0.6153846153846154,153
45,535651044,0.5,0.9,0.2,0.1,40,40,2,12,2,10,27,0,0.16666666666666666,1.0,0.2702702702702703,0.2857142857142857,153
46,432412204,0.5,0.9,0.2,0.1,40,40,5,8,5,3,31,0,0.625,1.0,0.08823529411764706,0.7692307692307693,153
47,80711970,0.5,0.9,0.2,0.1,40,40,1,9,1,8,30,0,0.1111111111111111,1.0,0.21052631578947367,0.19999999999999998,153
48,893103078,0.5,0.9,0.2,0.1,40,40,2,8,2,6,31,0,0.25,1.0,0.16216216216216217,0.4,153
49,21666155,0.5,0.9,0.2,0.1,40,40,4,11,4,7,28,0,0.36363636363636365,1.0,0.2,0.5333333333333333,153
0,1431757486,0.5,0.9,0.2,0.25,20,20,1,12,1,11,7,0,0.08333333333333333,1.0,0.6111111111111112,0.15384615384615385,154
1,146188979,0.5,0.9,0.2,0.25,20,20,2,5,1,4,13,1,0.2,0.5,0.23529411764705882,0.28571428571428575,154
2,209436001,0.5,0.9,0.2,0.25,20,20,3,7,3,4,12,0,0.42857142857142855,1.0,0.25,0.6,154
3,2050675507,0.5,0.9,0.2,0.25,20,20,1,11,1,10,8,0,0.09090909090909091,1.0,0.5555555555555556,0.16666666666666669,154
4,1179867053,0.5,0.9,0.2,0.25,20,20,3,11,3,8,8,0,0.2727272727272727,1.0,0.5,0.42857142857142855,154
5,1062419665,0.5,0.9,0.2,0.25,20,20,1,11,1,10,8,0,0.09090909090909091,1.0,0.5555555555555556,0.16666666666666669,154
6,1566053587,0.5,0.9,0.2,0.25,20,20,3,5,2,3,13,1,0.4,0.6666666666666666,0.1875,0.5,154
7,94816807,0.5,0.9,0.2,0.25,20,20,4,7,3,4,11,1,0.42857142857142855,0.75,0.26666666666666666,0.5454545454545454,154
8,1745938381,0.5,0.9,0.2,0.25,20,20,4,8,3,5,10,1,0.375,0.75,0.3333333333333333,0.5,154
9,806171145,0.5,0.9,0.2,0.25,20,20,2,14,1,13,4,1,0.07142857142857142,0.5,0.7647058823529411,0.125,154
10,204677598,0.5,0.9,0.2,0.25,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,154
11,1091909134,0.5,0.9,0.2,0.25,20,20,4,6,2,4,11,2,0.3333333333333333,0.5,0.26666666666666666,0.4,154
12,1946247128,0.5,0.9,0.2,0.25,20,20,3,6,2,4,12,1,0.3333333333333333,0.6666666666666666,0.25,0.4444444444444444,154
13,679190597,0.5,0.9,0.2,0.25,20,20,4,9,3,6,9,1,0.3333333333333333,0.75,0.4,0.46153846153846156,154
14,782300395,0.5,0.9,0.2,0.25,20,20,3,5,0,5,11,3,0.0,0.0,0.3125,0.0,154
15,1380546302,0.5,0.9,0.2,0.25,20,20,3,7,2,5,11,1,0.2857142857142857,0.6666666666666666,0.3125,0.4,154
16,209840445,0.5,0.9,0.2,0.25,20,20,2,8,2,6,11,0,0.25,1.0,0.35294117647058826,0.4,154
17,2039781513,0.5,0.9,0.2,0.25,20,20,0,13,0,13,6,0,0.0,,0.6842105263157895,,154
18,92483409,0.5,0.9,0.2,0.25,20,20,2,7,2,5,12,0,0.2857142857142857,1.0,0.29411764705882354,0.4444444444444445,154
19,115015810,0.5,0.9,0.2,0.25,20,20,2,6,2,4,13,0,0.3333333333333333,1.0,0.23529411764705882,0.5,154
20,1857375952,0.5,0.9,0.2,0.25,20,20,2,8,2,6,11,0,0.25,1.0,0.35294117647058826,0.4,154
21,1769299400,0.5,0.9,0.2,0.25,20,20,4,9,2,7,8,2,0.2222222222222222,0.5,0.4666666666666667,0.30769230769230765,154
22,1870946235,0.5,0.9,0.2,0.25,20,20,0,14,0,14,5,0,0.0,,0.7368421052631579,,154
23,1757383657,0.5,0.9,0.2,0.25,20,20,4,8,2,6,9,2,0.25,0.5,0.4,0.3333333333333333,154
24,256880595,0.5,0.9,0.2,0.25,20,20,3,9,3,6,10,0,0.3333333333333333,1.0,0.375,0.5,154
25,624122876,0.5,0.9,0.2,0.25,20,20,2,15,2,13,4,0,0.13333333333333333,1.0,0.7647058823529411,0.23529411764705882,154
26,810510482,0.5,0.9,0.2,0.25,20,20,0,10,0,10,9,0,0.0,,0.5263157894736842,,154
27,505759071,0.5,0.9,0.2,0.25,20,20,2,9,1,8,9,1,0.1111111111111111,0.5,0.47058823529411764,0.1818181818181818,154
28,1997992140,0.5,0.9,0.2,0.25,20,20,5,6,3,3,11,2,0.5,0.6,0.21428571428571427,0.5454545454545454,154
29,1591887493,0.5,0.9,0.2,0.25,20,20,0,8,0,8,11,0,0.0,,0.42105263157894735,,154
30,857544297,0.5,0.9,0.2,0.25,20,20,1,7,1,6,12,0,0.14285714285714285,1.0,0.3333333333333333,0.25,154
31,122966113,0.5,0.9,0.2,0.25,20,20,3,10,3,7,9,0,0.3,1.0,0.4375,0.4615384615384615,154
32,1408549637,0.5,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,154
33,1035710946,0.5,0.9,0.2,0.25,20,20,2,7,1,6,11,1,0.14285714285714285,0.5,0.35294117647058826,0.22222222222222224,154
34,1673380409,0.5,0.9,0.2,0.25,20,20,3,8,2,6,10,1,0.25,0.6666666666666666,0.375,0.36363636363636365,154
35,486482455,0.5,0.9,0.2,0.25,20,20,1,8,1,7,11,0,0.125,1.0,0.3888888888888889,0.2222222222222222,154
36,49974999,0.5,0.9,0.2,0.25,20,20,3,8,3,5,11,0,0.375,1.0,0.3125,0.5454545454545454,154
37,698592396,0.5,0.9,0.2,0.25,20,20,2,6,1,5,12,1,0.16666666666666666,0.5,0.29411764705882354,0.25,154
38,1491735851,0.5,0.9,0.2,0.25,20,20,2,11,2,9,8,0,0.18181818181818182,1.0,0.5294117647058824,0.3076923076923077,154
39,768466026,0.5,0.9,0.2,0.25,20,20,2,3,1,2,15,1,0.3333333333333333,0.5,0.11764705882352941,0.4,154
40,157198447,0.5,0.9,0.2,0.25,20,20,1,10,1,9,9,0,0.1,1.0,0.5,0.18181818181818182,154
41,1259508859,0.5,0.9,0.2,0.25,20,20,2,5,2,3,14,0,0.4,1.0,0.17647058823529413,0.5714285714285715,154
42,670253239,0.5,0.9,0.2,0.25,20,20,2,15,2,13,4,0,0.13333333333333333,1.0,0.7647058823529411,0.23529411764705882,154
43,1235183781,0.5,0.9,0.2,0.25,20,20,1,11,1,10,8,0,0.09090909090909091,1.0,0.5555555555555556,0.16666666666666669,154
44,1433031897,0.5,0.9,0.2,0.25,20,20,3,10,3,7,9,0,0.3,1.0,0.4375,0.4615384615384615,154
45,920372797,0.5,0.9,0.2,0.25,20,20,2,6,1,5,12,1,0.16666666666666666,0.5,0.29411764705882354,0.25,154
46,1022717367,0.5,0.9,0.2,0.25,20,20,6,8,5,3,10,1,0.625,0.8333333333333334,0.23076923076923078,0.7142857142857143,154
47,1030142286,0.5,0.9,0.2,0.25,20,20,3,6,2,4,12,1,0.3333333333333333,0.6666666666666666,0.25,0.4444444444444444,154
48,1773244881,0.5,0.9,0.2,0.25,20,20,2,9,2,7,10,0,0.2222222222222222,1.0,0.4117647058823529,0.3636363636363636,154
49,1908515950,0.5,0.9,0.2,0.25,20,20,2,8,2,6,11,0,0.25,1.0,0.35294117647058826,0.4,154
0,592953350,0.5,0.9,0.2,0.25,40,40,2,20,2,18,19,0,0.1,1.0,0.4864864864864865,0.18181818181818182,155
1,1228117669,0.5,0.9,0.2,0.25,40,40,0,21,0,21,18,0,0.0,,0.5384615384615384,,155
2,2033228255,0.5,0.9,0.2,0.25,40,40,4,19,2,17,18,2,0.10526315789473684,0.5,0.4857142857142857,0.17391304347826086,155
3,315043660,0.5,0.9,0.2,0.25,40,40,2,27,2,25,12,0,0.07407407407407407,1.0,0.6756756756756757,0.13793103448275862,155
4,343422844,0.5,0.9,0.2,0.25,40,40,4,20,3,17,18,1,0.15,0.75,0.4857142857142857,0.24999999999999997,155
5,261340099,0.5,0.9,0.2,0.25,40,40,1,22,1,21,17,0,0.045454545454545456,1.0,0.5526315789473685,0.08695652173913045,155
6,68584712,0.5,0.9,0.2,0.25,40,40,2,18,2,16,21,0,0.1111111111111111,1.0,0.43243243243243246,0.19999999999999998,155
7,386594805,0.5,0.9,0.2,0.25,40,40,2,23,2,21,16,0,0.08695652173913043,1.0,0.5675675675675675,0.16,155
