generator,difficulty,dataset_role,trajectory_id,obs_index,time,latent_state,observed_state,treatment,true_branch,jump_event,true_theta,true_sigma,true_obs_noise,true_treatment_shift,true_jump_time,true_jump_size,true_jump_lambda,true_jump_scale,true_branch_time,true_branch_sep,true_branch_q,true_n_branch_switches
OU+B,Easy,train,0,17,2.8839481491195573,0.0,0.001782505092822258,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,18,3.249954876354048,0.0,0.016171869230926117,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,19,3.2693513034640755,0.0,-0.0012296927269093661,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,20,3.53172461271382,0.0,-0.07297965176838071,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,21,3.545704394892523,0.0,-0.0504159636708526,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,22,3.59213340699976,0.0,-0.02719783651455078,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,23,3.650938736406512,0.0,-0.05592752485984623,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,24,3.8328621185475686,0.0,-0.06274008530334012,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,25,3.8781605663132988,0.0,0.07608814417686582,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,26,3.8985503643854527,0.0,0.037562232388847934,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,27,4.4313371903470085,0.0,-0.008450096459965337,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,28,4.932849236514334,0.0,-0.03265413482224295,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,29,4.942464900122477,0.0,-0.03271689245124231,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,30,4.9936584844825695,0.0,-0.0008291067351614957,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,31,5.046689081989264,0.0,-0.042584944058435575,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,32,5.141651507018778,0.0,-0.006808019654895817,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,33,5.677376613059771,0.0,0.09570797959958414,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,34,5.771714099940627,0.0,-0.026525719802527332,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,35,6.4007793676684575,0.0,0.028146216703256084,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,36,6.7342660154939065,0.0,0.09634703909501434,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,37,6.844953904160571,0.0,-0.11805029278742407,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,38,7.322046094877244,0.0,-0.019341411459126868,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,39,7.323574358752109,0.0,0.08544582864191136,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,40,7.576523295998844,0.0,-0.0025049853252482575,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,41,8.042111333271722,0.0,0.04385517749928577,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,42,8.07789617315279,0.0,-0.03133420868913986,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,43,8.166640012937105,0.0,0.04578677837645124,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,44,8.366229335676481,0.0,0.0935288951910544,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,45,8.478150168232357,0.0,0.03127370151403813,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,46,8.508428357587814,0.0,-0.018016286067351752,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,47,8.703757252172192,0.0,0.003413850665580405,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,48,8.788255484779505,0.0,-0.04507577780563407,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,49,8.804294497677468,0.0,0.02751763003240435,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,50,8.814120244804231,0.0,-0.011636598907229003,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,51,9.051206537077213,0.0,0.04343117751520744,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,52,9.143622162146102,0.0,-0.021689974992528976,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,53,9.492130334658599,0.0,0.0641245474698461,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,54,9.587827707386081,0.0,-0.03294123112246948,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,55,9.62258400446246,0.0,-0.01766919996371031,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,56,9.870931172579033,0.0,0.0064614334443443295,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,57,9.894823744940933,0.0,-0.041911137117048906,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,58,9.978373163506198,0.0,0.06405715439958919,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,0,59,10.0,0.0,-0.0006054561110856268,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,1,0,0.0,0.06966826996857887,0.15023356606931493,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,1,0.1500143917282848,0.0,-0.08460166679160913,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,2,0.17899644791125158,0.0,-0.02440993899896834,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,3,0.2407025813620134,0.0,0.04079497197767941,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,4,0.7960396860297614,0.0,0.010179227485610868,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,5,0.8187277019364714,0.0,-0.04310038231960213,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,6,0.8781104309578647,0.0,0.06940825456357295,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,7,1.290521829878113,0.0,-0.05304760764215745,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,8,1.4182810403791712,0.0,0.02494621556824066,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,9,1.4771993131350714,0.0,-0.00646652516755667,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,10,2.1466242617405795,0.0,-0.039969318861963164,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,11,2.150918600778835,0.0,-0.01896558037713643,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,12,2.4586126532924357,0.0,0.058712106483314035,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,13,2.5269613789655088,0.0,0.12061040077866142,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,14,2.5531251127806054,0.0,-0.06181106801969445,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,15,2.760909122863311,0.0,0.02678660383170285,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,16,2.900929344015516,0.0,0.05984659504947503,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,17,2.9089952410074247,0.0,0.003118166689679417,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,18,2.9383266781316686,0.0,0.04729003387711572,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,19,3.0185320038844443,0.0,-0.13269523193213265,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,20,3.226701279670783,0.0,0.044495738830046296,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,21,3.7282245168197834,0.0,0.006913577630034116,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,22,4.032193378065848,0.0,-0.07016187452395825,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,23,4.150993746871475,0.0,-0.11906316615135118,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,24,4.199377593025715,0.0,-0.031864880461040766,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,25,4.2726517796864405,0.0,-0.04196612053294816,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,26,4.357178839626461,0.0,-0.001587937062388864,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,27,4.616593857714833,0.0,-0.05231360344932027,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,28,4.689985452360074,0.0,-0.0015392413731885968,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,29,4.962867255309908,0.0,0.045338108926123916,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,30,5.321477327639887,0.0,-0.023639675188634805,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,31,5.450164102251885,0.0,0.004038828060242378,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,32,5.599395547545663,0.0,-0.029979667470738987,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,33,5.73714125152311,0.0,0.005243369379191273,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,34,5.944205225775855,0.0,-0.0633321695042342,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,35,6.019675405941921,0.0,0.021045687043612333,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,36,6.390109330976916,0.0,-0.051131706604874594,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,37,6.519457979473723,0.0,0.061376668104058875,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,38,6.7969556198873455,0.0,-0.038251075822146194,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,39,6.848697449629977,0.0,-0.0033046203627549336,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,40,6.911490166278696,0.0,0.04533205577365967,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,41,7.013949724746158,0.0,-0.07728274894566405,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,42,7.215623074707183,0.0,0.024293490298654935,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,43,7.224293643537094,0.0,0.08500368417292703,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,44,7.306136270129743,0.0,-0.00808056044894425,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,45,7.598606204245381,0.0,0.016441593319614804,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,46,7.779462463946922,0.0,-0.042136772843165214,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,47,7.921618925777183,0.0,0.021860008497274683,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,48,7.948143554716912,0.0,-0.0468207529780026,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,49,8.36891745619059,0.0,0.04055609623272678,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,50,8.369290021851917,0.0,0.007260286317212497,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,51,8.417006744905231,0.0,0.012935742202224236,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,52,8.710806229354926,0.0,-0.008019862245291146,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,53,8.756283822939846,0.0,0.1261196491758779,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,54,8.808193326654816,0.0,0.0017301331526607148,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,55,9.128647309929118,0.0,0.14051821939606315,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,56,9.566331941736138,0.0,0.03739542371447722,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,57,9.61844303915246,0.0,0.05472128394169491,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,58,9.946982558226733,0.0,-0.003950206167493522,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,1,59,10.0,0.0,0.012506213990146753,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,0
OU+B,Easy,train,2,0,0.0,0.0662683963468492,0.021186112338169374,0,1,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,1,0.3181595439347751,0.0,0.09448093447523899,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,2,0.4690908312682951,0.0,-0.029719174722990755,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,3,0.5123938660875083,0.0,-0.035963700398928336,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,4,0.7424002267580732,0.0,-0.11672204169605403,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,5,0.757060745227297,0.0,-0.03843195829650491,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,6,1.044616620789337,0.0,-0.0203220335489619,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,7,1.1765760360395017,0.0,0.02331358003129099,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,8,1.2711079707154804,0.0,-0.0823647279305964,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,9,1.4405817600292803,0.0,-0.04517952564098853,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,10,1.4689105751053588,0.0,0.02074460660616184,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,11,1.5279566316480497,0.0,-0.002867174772202061,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,12,1.5727010219121085,0.0,0.013184331464492993,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,13,1.6007035984353246,0.0,0.007173086084666497,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,14,1.9721064620622264,0.0,-0.020402240131304584,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,15,2.082379558835532,0.0,-0.014976022376818072,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,16,2.1062342968061767,0.0,0.07582336481826989,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,17,2.3054553385581755,0.0,-0.03584299471109531,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,18,2.709216253054796,0.0,0.020940519838984185,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,19,2.8681305546975655,0.0,0.08803200750412692,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,20,3.501744635366908,0.0,-0.020951717875381037,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,21,3.987773219351536,0.0,0.002234096490312655,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,22,4.23059132139687,0.0,0.04539451114758443,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,23,4.287306859873525,0.0,0.052157370369526425,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,24,4.455166234569537,0.0,0.09158448421475206,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,25,4.605351139337955,0.0,-0.09468603606050863,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,26,4.824055119770665,0.0,0.030563453121354348,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,27,4.913566350575901,0.0,0.05752302533788341,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,28,4.993282285684321,0.0,-0.07097050492644678,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,29,5.094950166064799,0.0,0.0714692189102059,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,30,5.40735786140211,0.0,0.06448234970778303,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,31,5.765910276332797,0.0,0.05056801798996257,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,32,6.132506701395033,0.0,0.010321083735747071,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,33,6.1932471984055315,0.0,-0.0018483709425021492,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,34,6.57577234753357,0.0,-0.03572921420095212,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,35,6.594998007527194,0.0,0.004804276190458461,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,36,6.936376080271702,0.0,-0.0398622463966676,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,37,6.985003207672645,0.0,0.058298908137070275,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,38,7.1279612504961545,0.0,0.11537880394756583,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,39,7.514852130914379,0.0,-0.06779571328331438,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,40,7.8906905437263966,0.0,0.03324009837492683,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,41,7.959704653175214,0.0,-0.04116560160796169,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,42,8.040194845800881,0.0,0.008199303806590915,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,43,8.193575058030143,0.0,-0.00802222241006121,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,44,8.22429831885463,0.0,0.052489197640941065,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,45,8.387033728140052,0.0,-0.026165984438527874,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,46,8.588332982838732,0.0,-0.06854201629361333,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,47,8.673810390412067,0.0,-0.07139516696601747,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,48,8.712487198824736,0.0,0.027331291663166998,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,49,8.857222081524558,0.0,-0.018326513736885257,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,50,8.888782258880477,0.0,0.06192895455441864,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,51,8.921201739916265,0.0,-0.10850068483077142,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,52,8.992165481696796,0.0,-0.1349179300525354,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,53,9.054952365493499,0.0,0.007513419053018501,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,54,9.174367845362122,0.0,-0.09262072313127595,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,55,9.261534584430308,0.0,-0.050386565388229214,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,56,9.628849060259892,0.0,0.013481180925772518,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,57,9.706634206664548,0.0,0.004362102280955272,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,58,9.939560780881951,0.0,-0.0832967687933973,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,2,59,10.0,0.0,0.02621534347309632,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,0,0.0,-0.11524341188046572,-0.12487914992452223,0,1,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,1,0.4277895280317523,0.0,0.04639476900376186,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,2,0.4363781664448674,0.0,-0.04969617112816523,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,3,0.4899985150897912,0.0,-0.06494857043122246,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,4,0.6267398079291486,0.0,0.04115170037311539,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,5,0.7777867000628924,0.0,-0.044220126785792666,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,6,1.2278635004184701,0.0,-0.045460440814357225,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,7,1.5409381882811923,0.0,0.07887816854039248,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,8,2.219999611963277,0.0,-0.0368601951578296,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
OU+B,Easy,train,3,9,2.2611695945020593,0.0,0.011177268140549916,0,0,0,0.65,0.16,0.05,0.0,,,0.0,0.0,,1.4,0.12,1
